countryCode,flagUrl
CAS,https://eu5.paradoxwikis.com/images/c/ce/Flag_CAS.png
POR,https://eu5.paradoxwikis.com/images/c/ca/Flag_POR.png
LON,https://eu5.paradoxwikis.com/images/a/aa/Flag_LON.png
GLC,https://eu5.paradoxwikis.com/images/0/0e/Flag_GLC.png
GRA,https://eu5.paradoxwikis.com/images/4/47/Flag_GRA.png
NAV,https://eu5.paradoxwikis.com/images/8/81/Flag_NAV.png
FRA,https://eu5.paradoxwikis.com/images/9/92/Flag_FRA.png
BRI,https://eu5.paradoxwikis.com/images/0/06/Flag_BRI.png
BUR,https://eu5.paradoxwikis.com/images/d/df/Flag_BUR.png
FCB,https://eu5.paradoxwikis.com/images/e/e7/Flag_FCB.png
ALE,https://eu5.paradoxwikis.com/images/7/7f/Flag_ALE.png
AUV,https://eu5.paradoxwikis.com/images/5/56/Flag_AUV.png
VNT,https://eu5.paradoxwikis.com/images/0/03/Flag_VNT.png
RCC,https://eu5.paradoxwikis.com/images/f/ff/Flag_RCC.png
CLT,https://eu5.paradoxwikis.com/images/8/84/Flag_CLT.png
ANG,https://eu5.paradoxwikis.com/images/d/d6/Flag_ANG.png
BOU,https://eu5.paradoxwikis.com/images/b/b0/Flag_BOU.png
MRC,https://eu5.paradoxwikis.com/images/f/fa/Flag_MRC.png
AUX,https://eu5.paradoxwikis.com/images/a/a8/Flag_SMO_polish.png
SAN,https://eu5.paradoxwikis.com/images/4/42/Flag_SAN.png
FOI,https://eu5.paradoxwikis.com/images/3/36/Flag_FOI.png
BRR,https://eu5.paradoxwikis.com/images/0/09/Flag_BRR.png
MDM,https://eu5.paradoxwikis.com/images/1/10/Flag_MDM.png
AMG,https://eu5.paradoxwikis.com/images/9/99/Flag_AMG.png
DRE,https://eu5.paradoxwikis.com/images/5/5c/Flag_DRE.png
VDM,https://eu5.paradoxwikis.com/images/5/51/Flag_VDM.png
ETA,https://eu5.paradoxwikis.com/images/3/30/Flag_ETA.png
FRZ,https://eu5.paradoxwikis.com/images/7/72/Flag_FRZ.png
LOR,https://eu5.paradoxwikis.com/images/5/53/Flag_LOR.png
BAR,https://eu5.paradoxwikis.com/images/2/27/Flag_BAR.png
BLS,https://eu5.paradoxwikis.com/images/1/19/Flag_BLS.png
AST,https://eu5.paradoxwikis.com/images/5/59/Flag_AST.png
COM,https://eu5.paradoxwikis.com/images/5/59/Flag_COM.png
IJO,https://eu5.paradoxwikis.com/images/f/fd/Flag_IJO.png
VLN,https://eu5.paradoxwikis.com/images/3/39/Flag_VLN.png
PER,https://eu5.paradoxwikis.com/images/3/39/Flag_PER.png
TON,https://eu5.paradoxwikis.com/images/5/59/Flag_TON.png
MON,https://eu5.paradoxwikis.com/images/7/77/Flag_MON.png
AUM,https://eu5.paradoxwikis.com/images/9/99/Flag_AUM.png
ROU,https://eu5.paradoxwikis.com/images/9/98/Flag_ROU.png
AQN,https://eu5.paradoxwikis.com/images/9/96/Flag_AQN.png
BER,https://eu5.paradoxwikis.com/images/7/72/Flag_BER.png
MIE,https://eu5.paradoxwikis.com/images/7/78/Flag_MIE.png
VLS,https://eu5.paradoxwikis.com/images/a/a2/Flag_VLS.png
PRC,https://eu5.paradoxwikis.com/images/7/79/Flag_PRC.png
MRT,https://eu5.paradoxwikis.com/images/6/6f/Flag_MRT.png
ARS,https://eu5.paradoxwikis.com/images/1/1b/Flag_ARS.png
STP,https://eu5.paradoxwikis.com/images/d/de/Flag_STP.png
BGN,https://eu5.paradoxwikis.com/images/3/3a/Flag_BGN.png
POI,https://eu5.paradoxwikis.com/images/e/e2/Flag_POI.png
ANJ,https://eu5.paradoxwikis.com/images/1/12/Flag_ANJ.png
GUY,https://eu5.paradoxwikis.com/images/9/99/Flag_GUY.png
NEV,https://eu5.paradoxwikis.com/images/a/ac/Flag_NEV.png
RET,https://eu5.paradoxwikis.com/images/b/bc/Flag_RET.png
EVR,https://eu5.paradoxwikis.com/images/3/34/Flag_EVR.png
NRM,https://eu5.paradoxwikis.com/images/b/ba/Flag_NRM.png
NRB,https://eu5.paradoxwikis.com/images/5/56/Flag_NRB.png
ORL,https://eu5.paradoxwikis.com/images/2/2d/Flag_ORL.png
PIC,https://eu5.paradoxwikis.com/images/1/12/Flag_PIC.png
TOU,https://eu5.paradoxwikis.com/images/0/06/Flag_TOU.png
CHP,https://eu5.paradoxwikis.com/images/f/fb/Flag_CHP.png
DAU,https://eu5.paradoxwikis.com/images/b/b3/Flag_DAU.png
ORA,https://eu5.paradoxwikis.com/images/7/7b/Flag_ORA.png
LUX,https://eu5.paradoxwikis.com/images/4/45/Flag_LUX.png
HAI,https://eu5.paradoxwikis.com/images/2/27/Flag_HAI.png
FLA,https://eu5.paradoxwikis.com/images/5/51/Flag_JUL.png
HOL,https://eu5.paradoxwikis.com/images/a/ae/Flag_HOL.png
ZEE,https://eu5.paradoxwikis.com/images/e/e5/Flag_ZEE.png
BRB,https://eu5.paradoxwikis.com/images/a/a2/Flag_BRB.png
LIE,https://eu5.paradoxwikis.com/images/b/bd/Flag_LIE.png
BLL,https://eu5.paradoxwikis.com/images/1/14/Flag_BLL.png
HAB,https://eu5.paradoxwikis.com/images/0/01/Flag_HAB.png
HUN,https://eu5.paradoxwikis.com/images/f/f8/Flag_HUN.png
WAL,https://eu5.paradoxwikis.com/images/6/61/Flag_WAL.png
BIA,https://eu5.paradoxwikis.com/images/c/cd/Flag_BIA.png
BLD,https://eu5.paradoxwikis.com/images/1/1b/Flag_BLD.png
HSC,https://eu5.paradoxwikis.com/images/9/9e/Flag_HSC.png
HTN,https://eu5.paradoxwikis.com/images/6/6a/Flag_HTN.png
IAS,https://eu5.paradoxwikis.com/images/e/e7/Flag_IAS.png
SRC,https://eu5.paradoxwikis.com/images/8/8f/Flag_SRC.png
SSI,https://eu5.paradoxwikis.com/images/c/c2/Flag_SSI.png
TRA,https://eu5.paradoxwikis.com/images/f/fa/Flag_TRA.png
CLI,https://eu5.paradoxwikis.com/images/1/11/Flag_CLI.png
ORT,https://eu5.paradoxwikis.com/images/0/02/Flag_ORT.png
NEO,https://eu5.paradoxwikis.com/images/1/10/Flag_NEO.png
BOD,https://eu5.paradoxwikis.com/images/b/ba/Flag_BOD.png
ARG,https://eu5.paradoxwikis.com/images/3/31/Flag_ARG.png
KNI,https://eu5.paradoxwikis.com/images/1/15/Flag_KNI.png
NEG,https://eu5.paradoxwikis.com/images/0/0c/Flag_NEG.png
SAO,https://eu5.paradoxwikis.com/images/d/dc/Flag_MRS.png
TRO,https://eu5.paradoxwikis.com/images/1/14/Flag_TRO.png
CNR,https://eu5.paradoxwikis.com/images/a/a8/Flag_CNR.png
MOR,https://eu5.paradoxwikis.com/images/8/8d/Flag_MOR.png
TLE,https://eu5.paradoxwikis.com/images/b/b1/Flag_TLE.png
TUN,https://eu5.paradoxwikis.com/images/2/2c/Flag_TUN.png
FEZ,https://eu5.paradoxwikis.com/images/1/14/Flag_FEZ.png
MRK,https://eu5.paradoxwikis.com/images/6/61/Flag_MRK.png
TET,https://eu5.paradoxwikis.com/images/5/5d/Flag_TET.png
SLE,https://eu5.paradoxwikis.com/images/f/f7/Flag_SLE.png
TFL,https://eu5.paradoxwikis.com/images/9/9f/Flag_TFL.png
SOS,https://eu5.paradoxwikis.com/images/d/d0/Flag_SOS.png
ALG,https://eu5.paradoxwikis.com/images/d/d9/Flag_ALG.png
TGT,https://eu5.paradoxwikis.com/images/f/f0/Flag_TGT.png
KUK,https://eu5.paradoxwikis.com/images/7/74/Flag_KUK.png
AIT,https://eu5.paradoxwikis.com/images/a/a8/Flag_AIT.png
MZB,https://eu5.paradoxwikis.com/images/1/1d/Flag_MZB.png
ZAB,https://eu5.paradoxwikis.com/images/a/ad/Flag_ZAB.png
DJE,https://eu5.paradoxwikis.com/images/f/f7/Flag_DJE.png
GFS,https://eu5.paradoxwikis.com/images/5/58/Flag_GFS.png
GBS,https://eu5.paradoxwikis.com/images/6/60/Flag_GBS.png
OGL,https://eu5.paradoxwikis.com/images/2/25/Flag_OGL.png
TAT,https://eu5.paradoxwikis.com/images/f/f9/Flag_TAT.png
TRP,https://eu5.paradoxwikis.com/images/a/ac/Flag_TRP.png
BTL,https://eu5.paradoxwikis.com/images/d/d4/Flag_BTL.png
FZA,https://eu5.paradoxwikis.com/images/a/af/Flag_FZA.png
JOL,https://eu5.paradoxwikis.com/images/c/c5/Flag_JOL.png
FUL,
MPR,https://eu5.paradoxwikis.com/images/a/a9/Flag_MPR.png
DGB,https://eu5.paradoxwikis.com/images/0/05/Flag_DGB.png
KNG,https://eu5.paradoxwikis.com/images/d/db/Flag_KNG.png
BON,https://eu5.paradoxwikis.com/images/a/a5/Flag_BON.png
GYA,
MNK,https://eu5.paradoxwikis.com/images/c/cf/Flag_MNK.png
ZZZ,https://eu5.paradoxwikis.com/images/4/4f/Flag_ZZZ.png
NUP,https://eu5.paradoxwikis.com/images/c/c5/Flag_NUP.png
BEN,https://eu5.paradoxwikis.com/images/1/14/Flag_BEN.png
DAH,https://eu5.paradoxwikis.com/images/1/16/Flag_DAH.png
OYO,https://eu5.paradoxwikis.com/images/8/88/Flag_OYO.png
IFE,
OWO,https://eu5.paradoxwikis.com/images/0/0a/Flag_OWO.png
ISO,
IYA,
OKE,
IJE,
ADO,
IJS,
AKR,
OND,
AWO,
KET,
NRI,https://eu5.paradoxwikis.com/images/1/1e/Flag_NRI.png
IJB,
KAB,https://eu5.paradoxwikis.com/images/9/98/Flag_KAB.png
DFN,https://eu5.paradoxwikis.com/images/0/0b/Flag_DFN.png
GHA,https://eu5.paradoxwikis.com/images/0/0e/Flag_GHA.png
BMR,https://eu5.paradoxwikis.com/images/1/1b/Flag_BMR.png
KBR,https://eu5.paradoxwikis.com/images/c/c5/Flag_KBR.png
ZGH,https://eu5.paradoxwikis.com/images/2/29/Flag_ZGH.png
BBK,https://eu5.paradoxwikis.com/images/0/0e/Flag_BBK.png
TFK,https://eu5.paradoxwikis.com/images/b/bb/Flag_TFK.png
MAL,https://eu5.paradoxwikis.com/images/c/c0/Flag_MAL.png
SGH,https://eu5.paradoxwikis.com/images/f/fe/Flag_SGH.png
TKR,https://eu5.paradoxwikis.com/images/3/31/Flag_TKR.png
TMK,https://eu5.paradoxwikis.com/images/4/43/Flag_TMK.png
TMB,
TRG,
SON,https://eu5.paradoxwikis.com/images/7/7d/Flag_SON.png
BOR,https://eu5.paradoxwikis.com/images/2/27/Flag_BOR.png
OUA,https://eu5.paradoxwikis.com/images/f/f4/Flag_OUA.png
YAT,
TEN,
BSM,
GWI,
LIP,
GUR,https://eu5.paradoxwikis.com/images/d/df/Flag_GUR.png
KAN,https://eu5.paradoxwikis.com/images/c/cc/Flag_KAN.png
KTS,https://eu5.paradoxwikis.com/images/5/5e/Flag_KTS.png
ZAM,https://eu5.paradoxwikis.com/images/5/52/Flag_ZAM.png
KEB,https://eu5.paradoxwikis.com/images/3/3e/Flag_KEB.png
RAN,https://eu5.paradoxwikis.com/images/e/ee/Flag_RAN.png
GOB,https://eu5.paradoxwikis.com/images/5/58/Flag_GOB.png
DAA,https://eu5.paradoxwikis.com/images/2/23/Flag_DAA.png
KBO,https://eu5.paradoxwikis.com/images/1/11/Flag_KBO.png
YAO,
KOT,
BGI,
MDR,
ZGW,
WAD,https://eu5.paradoxwikis.com/images/8/84/Flag_WAD.png
DAM,https://eu5.paradoxwikis.com/images/d/d3/Flag_DAM.png
ENN,https://eu5.paradoxwikis.com/images/c/cb/Flag_ENN.png
DBE,https://eu5.paradoxwikis.com/images/a/ae/Flag_DBE.png
ETH,https://eu5.paradoxwikis.com/images/5/53/Flag_ETH.png
MED,https://eu5.paradoxwikis.com/images/e/eb/Flag_MED.png
END,
GJJ,
BTI,https://eu5.paradoxwikis.com/images/0/0f/Flag_BTI.png
AFA,https://eu5.paradoxwikis.com/images/7/7e/Flag_AFA.png
DHK,
IFA,https://eu5.paradoxwikis.com/images/5/59/Flag_IFA.png
HRL,https://eu5.paradoxwikis.com/images/e/e6/Flag_HRL.png
ABB,
AWS,
BLE,https://eu5.paradoxwikis.com/images/e/e2/Flag_BLE.png
DRA,
DAW,https://eu5.paradoxwikis.com/images/2/26/Flag_DAW.png
HDY,https://eu5.paradoxwikis.com/images/8/86/Flag_HDY.png
SHK,
SOA,
ADA,https://eu5.paradoxwikis.com/images/6/60/Flag_ADA.png
AJU,https://eu5.paradoxwikis.com/images/1/1f/Flag_AJU.png
MDI,https://eu5.paradoxwikis.com/images/1/14/Flag_MDI.png
WAR,https://eu5.paradoxwikis.com/images/4/4b/Flag_WAR.png
TDE,https://eu5.paradoxwikis.com/images/9/9b/Flag_TDE.png
GLE,
ABW,https://eu5.paradoxwikis.com/images/3/33/Flag_ABW.png
ALO,https://eu5.paradoxwikis.com/images/2/2f/Flag_ALO.png
BQL,https://eu5.paradoxwikis.com/images/9/92/Flag_BQL.png
BZN,https://eu5.paradoxwikis.com/images/7/77/Flag_BZN.png
JRN,https://eu5.paradoxwikis.com/images/e/e2/Flag_JRN.png
MAK,https://eu5.paradoxwikis.com/images/e/e0/Flag_MAK.png
NQS,
QTA,https://eu5.paradoxwikis.com/images/a/a3/Flag_QTA.png
DAJ,https://eu5.paradoxwikis.com/images/a/a5/Flag_DAJ.png
ORO,https://eu5.paradoxwikis.com/images/f/fd/Flag_ORO.png
AFR,
SDQ,https://eu5.paradoxwikis.com/images/3/3a/Flag_SDQ.png
FNJ,
GUM,
KUN,
MAM,https://eu5.paradoxwikis.com/images/9/9d/Flag_MAM.png
BKZ,https://eu5.paradoxwikis.com/images/4/41/Flag_BKZ.png
SKN,https://eu5.paradoxwikis.com/images/2/23/Flag_SKN.png
BQA,https://eu5.paradoxwikis.com/images/4/4b/Flag_BQA.png
ZAN,https://eu5.paradoxwikis.com/images/f/fe/Flag_ZAN.png
PTE,https://eu5.paradoxwikis.com/images/e/ec/Flag_PTE.png
MLI,https://eu5.paradoxwikis.com/images/9/98/Flag_MLI.png
INH,https://eu5.paradoxwikis.com/images/7/78/Flag_INH.png
SFA,https://eu5.paradoxwikis.com/images/a/a6/Flag_SFA.png
MBA,https://eu5.paradoxwikis.com/images/d/d5/Flag_MBA.png
GED,
UGW,https://eu5.paradoxwikis.com/images/d/df/Flag_UGW.png
LAM,https://eu5.paradoxwikis.com/images/5/54/Flag_LAM.png
PEM,https://eu5.paradoxwikis.com/images/f/fe/Flag_PEM.png
ZZB,https://eu5.paradoxwikis.com/images/b/ba/Flag_ZZB.png
BMB,https://eu5.paradoxwikis.com/images/0/02/Flag_BMB.png
AGH,https://eu5.paradoxwikis.com/images/2/27/Flag_AGH.png
QLM,https://eu5.paradoxwikis.com/images/b/b0/Flag_QLM.png
MOZ,https://eu5.paradoxwikis.com/images/7/72/Flag_MOZ.png
ZMW,https://eu5.paradoxwikis.com/images/8/89/Flag_ZMW.png
TBK,
MRA,
LDU,
MKU,
VAZ,https://eu5.paradoxwikis.com/images/f/fd/Flag_VAZ.png
MIR,https://eu5.paradoxwikis.com/images/c/c4/Flag_BRG_grand_duchy.png
NTL,https://eu5.paradoxwikis.com/images/b/bb/Flag_NTL.png
MTO,
AHY,
MHL,
VOH,
NYM,
ZFI,https://eu5.paradoxwikis.com/images/e/e2/Flag_ZFI.png
ABV,
MBD,
IRD,
BMK,
BTS,
VEZ,https://eu5.paradoxwikis.com/images/6/6b/Flag_VEZ.png
SKA,
MNB,
BOI,
ANK,
BEZ,
SIH,
TND,
ATK,
BAA,
ATM,
ATF,
ATB,
TAL,
BET,
KIT,https://eu5.paradoxwikis.com/images/8/8c/Flag_KIT.png
WNA,https://eu5.paradoxwikis.com/images/a/ac/Flag_WNA.png
BNY,
BUG,
BSG,
NKO,
RWA,
KRW,
UBH,
BUU,
MAA,
KOR,https://eu5.paradoxwikis.com/images/4/4d/Flag_KOR.png
SSG,https://eu5.paradoxwikis.com/images/f/f8/Flag_SSG.png
SYG,https://eu5.paradoxwikis.com/images/f/f3/Flag_SYG.png
TMN,https://eu5.paradoxwikis.com/images/b/b9/Flag_TMN.png
JAP,https://eu5.paradoxwikis.com/images/c/c4/Flag_JAP.png
YMT,
NTC,
STC,https://eu5.paradoxwikis.com/images/7/7d/Flag_STC.png
KOU,https://eu5.paradoxwikis.com/images/f/f4/Flag_KOU.png
HSK,https://eu5.paradoxwikis.com/images/6/68/Flag_HSK.png
AKM,https://eu5.paradoxwikis.com/images/4/48/Flag_AKM.png
NKI,https://eu5.paradoxwikis.com/images/5/58/Flag_NKI.png
KTB,https://eu5.paradoxwikis.com/images/d/dc/Flag_KTB.png
CJO,https://eu5.paradoxwikis.com/images/d/dc/Flag_CJO.png
IMG,https://eu5.paradoxwikis.com/images/4/44/Flag_IMG.png
ISD,https://eu5.paradoxwikis.com/images/6/64/Flag_ISD.png
TKD,https://eu5.paradoxwikis.com/images/7/7a/Flag_TKD.png
SBA,https://eu5.paradoxwikis.com/images/7/75/Flag_SBA.png
CBA,https://eu5.paradoxwikis.com/images/1/13/Flag_CBA.png
STK,https://eu5.paradoxwikis.com/images/b/b5/Flag_STK.png
KGK,https://eu5.paradoxwikis.com/images/0/06/Flag_KGK.png
TKI,https://eu5.paradoxwikis.com/images/7/73/Flag_TKI.png
OGS,https://eu5.paradoxwikis.com/images/7/7d/Flag_OGS.png
UES,https://eu5.paradoxwikis.com/images/5/5b/Flag_UES.png
OYM,https://eu5.paradoxwikis.com/images/6/6f/Flag_OYM.png
TGS,https://eu5.paradoxwikis.com/images/5/5d/Flag_TGS.png
YSM,https://eu5.paradoxwikis.com/images/c/cf/Flag_YSM.png
MMI,https://eu5.paradoxwikis.com/images/f/fe/Flag_MMI.png
KRA,https://eu5.paradoxwikis.com/images/2/27/Flag_KRA.png
YMN,https://eu5.paradoxwikis.com/images/0/08/Flag_YMN.png
ENY,https://eu5.paradoxwikis.com/images/5/5a/Flag_ENY.png
UEN,https://eu5.paradoxwikis.com/images/0/00/Flag_UEN.png
MTD,https://eu5.paradoxwikis.com/images/b/b7/Flag_MTD.png
MNM,https://eu5.paradoxwikis.com/images/7/7c/Flag_MNM.png
ASY,https://eu5.paradoxwikis.com/images/d/df/Flag_ASY.png
WSZ,https://eu5.paradoxwikis.com/images/9/92/Flag_WSZ.png
KTO,https://eu5.paradoxwikis.com/images/8/88/Flag_KTO.png
HTK,https://eu5.paradoxwikis.com/images/8/88/Flag_HTK.png
KNO,https://eu5.paradoxwikis.com/images/d/dd/Flag_KNO.png
SHN,https://eu5.paradoxwikis.com/images/c/c2/Flag_SHN.png
KII,https://eu5.paradoxwikis.com/images/f/fb/Flag_KII.png
OTM,https://eu5.paradoxwikis.com/images/c/c5/Flag_OTM.png
SMZ,https://eu5.paradoxwikis.com/images/e/e0/Flag_SMZ.png
NBU,https://eu5.paradoxwikis.com/images/b/bf/Flag_NBU.png
KDO,https://eu5.paradoxwikis.com/images/5/5c/Flag_KDO.png
OKI,https://eu5.paradoxwikis.com/images/9/91/Flag_OKI.png
MGM,https://eu5.paradoxwikis.com/images/0/02/Flag_MGM.png
KSI,https://eu5.paradoxwikis.com/images/9/98/Flag_KSI.png
SOM,https://eu5.paradoxwikis.com/images/3/38/Flag_SOM.png
DTE,https://eu5.paradoxwikis.com/images/e/eb/Flag_DTE.png
ASN,https://eu5.paradoxwikis.com/images/1/1b/Flag_ASN.png
YUK,https://eu5.paradoxwikis.com/images/0/03/Flag_YUK.png
OID,https://eu5.paradoxwikis.com/images/f/fa/Flag_OID.png
OGU,https://eu5.paradoxwikis.com/images/9/98/Flag_OGU.png
UTN,https://eu5.paradoxwikis.com/images/6/62/Flag_UTN.png
IIX,https://eu5.paradoxwikis.com/images/3/34/Flag_IIX.png
AKJ,https://eu5.paradoxwikis.com/images/7/73/Flag_AKJ.png
KSN,https://eu5.paradoxwikis.com/images/9/97/Flag_KSN.png
ISK,https://eu5.paradoxwikis.com/images/c/c0/Flag_ISK.png
NAW,https://eu5.paradoxwikis.com/images/b/bf/Flag_NAW.png
MSD,https://eu5.paradoxwikis.com/images/1/17/Flag_MSD.png
OUC,https://eu5.paradoxwikis.com/images/7/71/Flag_OUC.png
TKN,https://eu5.paradoxwikis.com/images/e/e7/Flag_TKN.png
DOI,https://eu5.paradoxwikis.com/images/6/61/Flag_DOI.png
KNT,https://eu5.paradoxwikis.com/images/0/05/Flag_KNT.png
SHJ,https://eu5.paradoxwikis.com/images/1/17/Flag_SHJ.png
YSR,https://eu5.paradoxwikis.com/images/f/f5/Flag_YSR.png
KKC,https://eu5.paradoxwikis.com/images/6/68/Flag_KKC.png
ASO,https://eu5.paradoxwikis.com/images/7/74/Flag_ASO.png
SGR,https://eu5.paradoxwikis.com/images/4/47/Flag_SGR.png
IJU,https://eu5.paradoxwikis.com/images/a/a4/Flag_IJU.png
KMT,https://eu5.paradoxwikis.com/images/e/ec/Flag_KMT.png
SOU,https://eu5.paradoxwikis.com/images/4/4a/Flag_SOU.png
NAI,https://eu5.paradoxwikis.com/images/4/46/Flag_NAI.png
HEI,https://eu5.paradoxwikis.com/images/e/e2/Flag_HEI.png
ANM,https://eu5.paradoxwikis.com/images/9/95/Flag_ANM.png
TZW,https://eu5.paradoxwikis.com/images/6/6c/Flag_TZW.png
WAG,https://eu5.paradoxwikis.com/images/7/7a/Flag_WAG.png
HIE,https://eu5.paradoxwikis.com/images/8/8d/Flag_HIE.png
SGE,https://eu5.paradoxwikis.com/images/a/a6/Flag_SGE.png
DHJ,https://eu5.paradoxwikis.com/images/f/f2/Flag_DHJ.png
NGM,https://eu5.paradoxwikis.com/images/b/bb/Flag_NGM.png
NKD,https://eu5.paradoxwikis.com/images/4/4e/Flag_NKD.png
TMR,https://eu5.paradoxwikis.com/images/d/d3/Flag_TMR.png
IWS,https://eu5.paradoxwikis.com/images/7/79/Flag_IWS.png
ISW,https://eu5.paradoxwikis.com/images/d/d2/Flag_ISW.png
MIU,https://eu5.paradoxwikis.com/images/5/5e/Flag_MIU.png
SUW,https://eu5.paradoxwikis.com/images/e/ee/Flag_SUW.png
RKK,https://eu5.paradoxwikis.com/images/a/a3/Flag_RKK.png
MIY,https://eu5.paradoxwikis.com/images/1/19/Flag_MIY.png
KKW,https://eu5.paradoxwikis.com/images/3/39/Flag_KKW.png
MKT,https://eu5.paradoxwikis.com/images/9/9c/Flag_MKT.png
ASA,https://eu5.paradoxwikis.com/images/d/db/Flag_ASA.png
CSK,https://eu5.paradoxwikis.com/images/b/b0/Flag_CSK.png
ISE,https://eu5.paradoxwikis.com/images/0/05/Flag_ISE.png
IKE,https://eu5.paradoxwikis.com/images/9/9c/Flag_IKE.png
ITO,https://eu5.paradoxwikis.com/images/7/72/Flag_ITO.png
MRI,https://eu5.paradoxwikis.com/images/a/a3/Flag_MRI.png
ODA,https://eu5.paradoxwikis.com/images/6/68/Flag_ODA.png
AKT,https://eu5.paradoxwikis.com/images/d/db/Flag_AKT.png
ISA,https://eu5.paradoxwikis.com/images/2/21/Flag_ISA.png
TAK,https://eu5.paradoxwikis.com/images/8/8c/Flag_TAK.png
KNB,https://eu5.paradoxwikis.com/images/d/de/Flag_KNB.png
HTA,https://eu5.paradoxwikis.com/images/7/7a/Flag_HTA.png
MKO,https://eu5.paradoxwikis.com/images/9/98/Flag_MKO.png
TKO,https://eu5.paradoxwikis.com/images/8/81/Flag_TKO.png
NAS,https://eu5.paradoxwikis.com/images/e/eb/Flag_NAS.png
OGO,https://eu5.paradoxwikis.com/images/d/d0/Flag_OGO.png
NIT,https://eu5.paradoxwikis.com/images/f/f5/Flag_NIT.png
YMG,https://eu5.paradoxwikis.com/images/9/94/Flag_YMG.png
TOS,https://eu5.paradoxwikis.com/images/b/bd/Flag_TOS.png
HNM,https://eu5.paradoxwikis.com/images/8/89/Flag_HNM.png
UNN,https://eu5.paradoxwikis.com/images/b/b9/Flag_UNN.png
KOK,https://eu5.paradoxwikis.com/images/8/86/Flag_KOK.png
TOY,https://eu5.paradoxwikis.com/images/f/fc/Flag_TOY.png
HIG,https://eu5.paradoxwikis.com/images/7/71/Flag_HIG.png
EMA,https://eu5.paradoxwikis.com/images/f/fc/Flag_EMA.png
NKJ,https://eu5.paradoxwikis.com/images/9/93/Flag_NKJ.png
OBA,https://eu5.paradoxwikis.com/images/1/18/Flag_OBA.png
NGN,https://eu5.paradoxwikis.com/images/c/cd/Flag_NGN.png
TKM,https://eu5.paradoxwikis.com/images/5/57/Flag_TKM.png
AIS,https://eu5.paradoxwikis.com/images/3/34/Flag_AIS.png
YUS,https://eu5.paradoxwikis.com/images/4/4b/Flag_YUS.png
YAB,https://eu5.paradoxwikis.com/images/e/e8/Flag_YAB.png
OGA,https://eu5.paradoxwikis.com/images/2/27/Flag_OGA.png
STU,https://eu5.paradoxwikis.com/images/6/68/Flag_STU.png
MZW,https://eu5.paradoxwikis.com/images/6/62/Flag_MZW.png
MTY,https://eu5.paradoxwikis.com/images/7/76/Flag_MTY.png
AKN,https://eu5.paradoxwikis.com/images/7/7d/Flag_AKN.png
GTO,https://eu5.paradoxwikis.com/images/2/25/Flag_GTO.png
SHO,https://eu5.paradoxwikis.com/images/3/3d/Flag_SHO.png
HRG,https://eu5.paradoxwikis.com/images/9/94/Flag_HRG.png
KBK,https://eu5.paradoxwikis.com/images/9/95/Flag_KBK.png
WCH,https://eu5.paradoxwikis.com/images/b/b9/Flag_WCH.png
MYH,https://eu5.paradoxwikis.com/images/e/ee/Flag_MYH.png
SUE,https://eu5.paradoxwikis.com/images/d/d6/Flag_SUE.png
MIG,https://eu5.paradoxwikis.com/images/d/d3/Flag_MIG.png
KAG,https://eu5.paradoxwikis.com/images/c/ce/Flag_KAG.png
KOZ,https://eu5.paradoxwikis.com/images/c/cf/Flag_KOZ.png
KNE,https://eu5.paradoxwikis.com/images/1/1d/Flag_KNE.png
AKI,https://eu5.paradoxwikis.com/images/2/2f/Flag_AKI.png
OHR,https://eu5.paradoxwikis.com/images/6/64/Flag_OHR.png
BZG,https://eu5.paradoxwikis.com/images/6/64/Flag_BZG.png
AKZ,https://eu5.paradoxwikis.com/images/d/d1/Flag_AKZ.png
AKU,https://eu5.paradoxwikis.com/images/4/44/Flag_AKU.png
AHT,https://eu5.paradoxwikis.com/images/d/d2/Flag_AHT.png
ARI,https://eu5.paradoxwikis.com/images/9/96/Flag_ARI.png
OKR,https://eu5.paradoxwikis.com/images/6/61/Flag_OKR.png
TMD,https://eu5.paradoxwikis.com/images/7/71/Flag_TMD.png
KJK,https://eu5.paradoxwikis.com/images/d/dd/Flag_KJK.png
HSR,https://eu5.paradoxwikis.com/images/f/f1/Flag_HSR.png
ANU,https://eu5.paradoxwikis.com/images/5/5c/Flag_ANU.png
HKZ,https://eu5.paradoxwikis.com/images/8/86/Flag_HKZ.png
CHZ,https://eu5.paradoxwikis.com/images/d/de/Flag_KNB.png
NZN,https://eu5.paradoxwikis.com/images/1/12/Flag_NZN.png
CHI,https://eu5.paradoxwikis.com/images/1/13/Flag_CHI.png
YUA,
MNG,
CSO,https://eu5.paradoxwikis.com/images/c/c7/Flag_CSO.png
WUU,https://eu5.paradoxwikis.com/images/a/a5/Flag_WUU.png
CTW,https://eu5.paradoxwikis.com/images/4/41/Flag_CTW.png
CHE,https://eu5.paradoxwikis.com/images/7/77/Flag_CHE.png
CSH,
CXI,https://eu5.paradoxwikis.com/images/0/0a/Flag_CXI.png
CTG,
CFN,https://eu5.paradoxwikis.com/images/b/bd/Flag_CFN.png
CMO,https://eu5.paradoxwikis.com/images/6/65/Flag_CMO.png
CGU,https://eu5.paradoxwikis.com/images/3/30/Flag_CGU.png
CNP,
CDN,https://eu5.paradoxwikis.com/images/1/13/Flag_CDN.png
CSI,https://eu5.paradoxwikis.com/images/8/87/Flag_CSI.png
